Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:266THkHmSpdcVHJTE6KJJ3,กาลครั้งหนึ่งนานมาแล้ว,กาลครั้งหนึ่งนานมาแล้ว,Anatomy Rabbit,2021-10-15,221052,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,t-pop",Anatomy Rabbit,0.549,0.466,9,-5.632,1,0.0259,0.614,0.0193,0.0845,0.259,94.996,4
spotify:track:1rJZTErhdRMtm2uhfFrCSS,ขอให้โลกนี้ใจดีกับเธอ,ขอให้โลกนี้ใจดีกับเธอ,Anatomy Rabbit,2021-06-29,276802,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,t-pop",Anatomy Rabbit,0.425,0.714,9,-6.216,1,0.0334,0.0342,0.000593,0.268,0.387,170.215,4
spotify:track:3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,แอบหวัง,Anatomy Rabbit,2021-01-07,235058,62,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,t-pop",Anatomy Rabbit,0.422,0.391,2,-8.529,1,0.0359,0.548,0.189,0.14,0.628,170.401,4
spotify:track:6cUFMb3YGaic7AtRbPdKPO,Plant,Chinese Banquet,FOLK9,2018-11-09,126000,18,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai indie rock,thai indie pop,thai pop,dream pop",Parinam Music,0.762,0.561,5,-9.721,1,0.0331,0.0334,0.675,0.0712,0.893,111.955,4
spotify:track:5o2HH6nujgdWWn8KHlX7PS,แว่นกันแดด,แว่นกันแดด,FOLK9,2018-08-21,236218,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai indie rock,thai indie pop,thai pop,dream pop",Parinam Music,0.737,0.587,2,-10.798,0,0.0326,0.104,0.866,0.156,0.565,120.044,4
spotify:track:4Bq8AcRhnZUTzZ53QiLXq1,Romantic Scene,Chinese Banquet,FOLK9,2018-11-09,271500,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai indie rock,thai indie pop,thai pop,dream pop",Parinam Music,0.739,0.438,9,-10.216,1,0.0356,0.471,0.0529,0.131,0.619,80.996,4
spotify:track:1GcRQbeLLd0t6BmHkpWhgA,อยู่,อยู่,Zweed n' Roll,2019-05-28,339500,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",Zweed n' Roll,0.375,0.841,0,-5.678,1,0.0368,0.00446,0.000626,0.21,0.264,175.946,4
spotify:track:1vyPzI6OsdWt5kDOSXo2S4,Diary (Bonus Track),I'm 20,Zweed n' Roll,2018-05-28,226451,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",Zweed n' Roll,0.444,0.0761,2,-17.278,1,0.0388,0.852,0,0.209,0.148,185.176,3
spotify:track:4lhHQ0XGSHCUPUxxjM3b9H,ช่วงเวลา,I'm 20,Zweed n' Roll,2018-05-28,317842,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",Zweed n' Roll,0.441,0.489,9,-7.108,1,0.0274,0.387,0.000483,0.101,0.126,169.965,3
spotify:track:0wFbFVbhz1HbyfRw3kqz83,เรา (Us),Resurrection,Zweed n' Roll,2022-02-18,253076,31,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",WM/Thailand,0.53,0.487,9,-9.887,1,0.0256,0.0999,0.00913,0.143,0.458,155.885,4
spotify:track:1NJW5SkAUjLAk4Apj6ehCi,อาจเป็นฉัน,อาจเป็นฉัน,Zweed n' Roll,2023-06-30,238192,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",WM/Thailand,0.654,0.455,0,-8.571,1,0.025,0.0668,0.00027,0.105,0.354,82.983,4
spotify:track:197yXldWKLAbV3d6w9IqFr,โลกใบเก่า,Resurrection,Zweed n' Roll,2022-02-18,220909,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",WM/Thailand,0.552,0.437,9,-10.811,1,0.0331,0.567,0.00151,0.112,0.0912,131.941,4
spotify:track:7fpE0AKVzA7bJslQtLDn4Q,ขอโทษ,Starlight Express,Burin Boonvisut,2022-10-31,241120,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,thai pop,Move Records,0.511,0.514,10,-9.298,1,0.102,0.638,0.0000322,0.122,0.39,169.885,4
spotify:track:5EOpLR741XXkK9Xy5wl5xa,ระหว่างสองเรา (Let's Start Over),Discovery Recollection,Groove Riders,2001-10-21,291933,21,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.744,0.713,4,-6.74,1,0.0315,0.56,0.000403,0.0838,0.784,118.068,4
spotify:track:5WDZ1tF2E9WvW1fhZmR9ct,พบกันบนดวงดาว (Nasa),Discovery Recollection,Groove Riders,2001-10-21,243200,15,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.735,0.598,1,-6.822,0,0.0305,0.0115,0.000482,0.154,0.963,117.954,4
spotify:track:2EMkztFgWD04e3TZNbvYg6,สบาย (Zalux),Discovery Recollection,Groove Riders,2001-10-21,238453,11,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.653,0.905,7,-7.756,1,0.0357,0.0597,0.0157,0.097,0.92,108.043,4
spotify:track:624oXNUqzxOuiRqt3cpiQs,อย่าให้ฉันรักคนเดียว (Possible),Discovery Recollection,Groove Riders,2001-10-21,217973,18,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.777,0.719,9,-6.114,0,0.0376,0.218,0,0.0596,0.611,112.009,4
spotify:track:5vb5g13b5q2Pl5A46gRJYc,Cosmetics,Discovery Recollection,Groove Riders,2001-10-21,231026,10,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.805,0.678,0,-5.801,0,0.0676,0.271,0,0.043,0.875,126.001,4
spotify:track:3DyvD1ExZGZPxeiu1a4aMh,ฮอร์โมน,Discovery Recollection,Groove Riders,2001-10-21,267626,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.783,0.551,1,-7.05,0,0.0516,0.153,0.00000153,0.283,0.508,120.002,4
spotify:track:3HgqQucqWlyNBfHgMxSuUz,คนใจร้าย (She's So Wild) (feat. Tu Direk Amatayakul),Discovery Recollection,Groove Riders;Tu Direk Amatayakul,2001-10-21,245240,12,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.803,0.798,4,-6.204,0,0.0945,0.274,0,0.189,0.928,116.961,4
spotify:track:3Xzw7Dw4CXCEJDrflowG05,Superstar,The Lift,Groove Riders,2007-07-11,296506,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Spicy Disc,0.823,0.679,0,-7.702,1,0.0365,0.0664,0.00129,0.0647,0.974,116.019,4
spotify:track:32El2Fool7ErIm9mTbUMCK,รักที่พึ่งผ่านพ้นไป (Song For Past Love),Discovery Recollection,Groove Riders,2001-10-21,285066,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.479,0.516,0,-8.565,1,0.0342,0.684,0.0000368,0.158,0.293,144.15,4
spotify:track:4KrSskAHUyMEK7I5Tekyf7,แค่เธอก็พอ (Enough) (feat. Boyd Kosiyabong),Discovery Recollection,Groove Riders;Boyd Kosiyabong,2001-10-21,203533,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Bakery Music,0.428,0.78,9,-6.592,1,0.0421,0.657,0,0.0874,0.746,175.947,4
spotify:track:5sQYDe2qBnPQpCmN5UWki9,เธอทั้งนั้น,The Lift,Groove Riders,2007-07-11,244200,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Spicy Disc,0.44,0.754,7,-7.293,1,0.0614,0.27,0.0418,0.104,0.646,189.95,4
spotify:track:2anXpizjMicoPG0fxyOv2G,รักไม่ได้,The Lift,Groove Riders,2007-07-11,273400,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Spicy Disc,0.483,0.5,10,-9.302,1,0.0322,0.332,0.0143,0.109,0.303,163.997,4
spotify:track:49Wtr4TOIVc303LS8WETs0,อยากเป็นโคบาล,FLOWER TO THE PEOPLE,SANIMYOK,2020,233684,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,thai rock,SANIMYOK,0.497,0.774,7,-7.541,1,0.0305,0.27,0.00000568,0.107,0.956,189.944,4
spotify:track:0bMYsOlHAGzt2llrcJa6eL,Slide And Roll,FLOWER TO THE PEOPLE,SANIMYOK,2020,184705,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,thai rock,SANIMYOK,0.7,0.703,7,-6.611,1,0.0363,0.0584,0.00209,0.0766,0.9,102.028,4
spotify:track:6f6RjBjAfsJJ0VIJJaSSCr,เปลี่ยนไปแล้ว (Changed),YKPB (Standard Version),Yokee Playboy,2009-02-25,189386,27,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.51,0.533,11,-4.839,0,0.0374,0.261,0.0000982,0.0903,0.337,159.029,3
spotify:track:2fk2uk4c9Kd32HbUUMVBEs,วันเกิด (Birthday),YKPB (Standard Version),Yokee Playboy,2009-02-25,193426,23,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.625,0.404,4,-7.259,0,0.13,0.0233,0.0000152,0.0793,0.464,180.188,4
spotify:track:5CaJHhqb4Nx7JGH5nXmsWD,ระบาย,Love Trend,Yokee Playboy,2002,236373,16,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.718,0.534,0,-7.431,1,0.0326,0.243,0.0000331,0.307,0.475,110.118,4
spotify:track:3YGXlaAJEm3sx3NWQLPP8H,อีกแล้ว,The Greatest Grand Father Hits,Yokee Playboy,2003-06-19,285800,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.622,0.627,2,-5.621,1,0.0277,0.0579,0.000122,0.328,0.592,79.053,4
spotify:track:76EwZVSRj6EUS0lmmiO8lA,วันเกิด (Birthday),The Greatest Grand Father Hits,Yokee Playboy,2003-06-19,196120,24,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.634,0.407,4,-6.649,0,0.084,0.0148,0.00000362,0.0736,0.473,180.396,4
spotify:track:2Tb82y4IxTjg1PPpsht1Hn,คำตอบ,Yokee Playboys,Yokee Playboy,1999,209826,34,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.739,0.312,4,-9.881,1,0.0283,0.716,0.000725,0.108,0.394,107.745,4
spotify:track:4a3Epqv52j3Z083jFPIdCQ,ทำร้าย (Abuse),The Greatest Grand Father Hits,Yokee Playboy,2003-06-19,194506,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.57,0.608,1,-6.507,0,0.0515,0.207,0.000106,0.25,0.34,174.182,4
spotify:track:24MIltZcUd0wuHsSTMkHWl,ขอให้ผม (Give It To Me),YKPB (Standard Version),Yokee Playboy,2009-02-25,239320,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.658,0.516,4,-7.879,0,0.0445,0.468,0.00102,0.102,0.35,76.981,4
spotify:track:71r6PvrJu3z4WJ4552LX1z,อีกแล้ว,Love Trend,Yokee Playboy,2002,282546,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.624,0.545,2,-7.942,1,0.0281,0.163,0.0000897,0.314,0.577,79.016,4
spotify:track:2sRwIdn7Y3FeZbGVBeXm4o,คืนนี้...ขอหอม,The Greatest Grand Father Hits,Yokee Playboy,2003-06-19,215080,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.57,0.864,9,-6.775,1,0.0673,0.0145,0.0000366,0.108,0.755,173.749,4
spotify:track:2ETEzXnlKt42OSU8S7i7zP,อยากมองเธอ...ในแง่ร้าย,Love Trend,Yokee Playboy,2002,274640,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.764,0.545,10,-8.911,1,0.0321,0.0647,0.0000397,0.0394,0.737,90.947,4
spotify:track:4DFaiuf3ipmqIj5CmDpclH,สันติภาพ,Bomb At Track,Bomb at Track,2017-02-04,189750,0,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",Bomb At Track,0.544,0.956,11,-4.507,0,0.228,0.00242,0,0.926,0.569,160.016,4
spotify:track:1RV1E1WwOvKDTQdtMvmO1H,ฆาตกรคีย์บอร์ด,Bomb At Track,Bomb at Track,2017-02-04,238750,1,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",Bomb At Track,0.585,0.984,6,-3.108,0,0.208,0.0151,0,0.367,0.561,168.108,4
spotify:track:7iWs087lukviVtV7sLTboi,อำนาจเจริญ,Bomb At Track,Bomb at Track,2017-02-04,169907,0,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",Bomb At Track,0.564,0.904,6,-2.869,0,0.187,0.0427,0,0.0502,0.886,164.045,4
spotify:track:7GDsOpTbcPJbrXCuIERptS,เสือกทำไม,เสือกทำไม,Bomb at Track,2018-03-09,238500,25,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",WM/Thailand,0.744,0.927,4,-5.101,1,0.16,0.152,0,0.0554,0.634,98.017,4
spotify:track:51GYdppiGkDgJWKmwD8CLs,เจ้าหน้าที่,เจ้าหน้าที่,Bomb at Track,2018-06-15,253119,8,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",WM/Thailand,0.599,0.92,2,-4.742,0,0.352,0.0762,0,0.0685,0.574,163.985,4
spotify:track:7bYH59t0uVyVYpVV2oKCIT,คำตอบ (feat. Repaze),คำตอบ (feat. Repaze),Bomb at Track;Repaze,2018-11-23,251812,8,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock,thai trap",WM/Thailand,0.675,0.931,9,-3.818,1,0.0957,0.0135,0,0.0461,0.557,137.981,4
spotify:track:02NZ8QE3X02o4mygaDPtns,จำ (feat. พัด Zweed n' Roll),จำ (feat. พัด Zweed n' Roll),Bomb at Track;พัด Zweed n' Roll,2022-04-07,295434,4,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",GMM Music Public Company Limited,0.532,0.833,4,-4.283,1,0.0314,0.024,0.0000236,0.221,0.361,91.976,4
spotify:track:5DnhWyh7mTyvy9uVoZLIfU,เจ้าหน้าที่,White,Bomb at Track,2018-11-23,253625,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",WM/Thailand,0.584,0.906,0,-5.004,1,0.309,0.0235,0.0000164,0.0659,0.555,163.935,4
spotify:track:0MfpGRuEHuV1R4iykXgxiL,ฉวย,White,Bomb at Track,2018-11-23,236000,21,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai hip hop,thai pop,thai indie rock",WM/Thailand,0.334,0.98,11,-3.463,1,0.269,0.00395,0.00000431,0.421,0.232,199.845,4
spotify:track:2r8cuuQJKAnFAhNPxuutM2,ภาษารักไม่บอกรัก,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,WHATFALSE,2020-11-20,205440,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.674,0.558,4,-5.909,1,0.0275,0.817,0.000441,0.0953,0.33,125.07,4
spotify:track:6I8Gi9NAwjpN4bJ3hizssO,คนใจขม,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,WHATFALSE,2020-11-20,207123,20,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.571,0.525,2,-6.575,1,0.0337,0.857,0.31,0.342,0.286,145.905,4
spotify:track:2OvNcGuoc7qHD7PsqiKwQf,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,WHATFALSE,2020-11-20,257454,21,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.62,0.549,7,-6.155,1,0.0309,0.792,0.0176,0.117,0.265,110.07,4
spotify:track:3ITdupYEykhBJUBbn3M0Oh,ฉันกลัว,ความสุขไม่ยากนัก ความรักไม่ยากเย็น,WHATFALSE,2020-11-20,178285,11,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.55,0.458,4,-8.227,1,0.0297,0.881,0.000449,0.0882,0.204,139.552,4
spotify:track:6xeP3qKHMdto7DwUDwXYEc,เสียดาย,ตื่นเต้น,WHATFALSE,2022-12-15,212842,16,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.775,0.428,4,-8.068,1,0.0746,0.615,0.0000259,0.0776,0.831,94.955,4
spotify:track:42N1WkICn6lknL7CwI5Prm,เผลอใจ,ตื่นเต้น,WHATFALSE,2022-12-15,155876,13,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.63,0.432,2,-7.853,1,0.0285,0.835,0.00014,0.37,0.508,97.011,4
spotify:track:6CocePSAKWWkaMT5nM16uB,รู้แล้ว รู้แล้ว,ตื่นเต้น,WHATFALSE,2022-12-15,182758,15,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,Oatkhun And Morai,0.623,0.492,2,-8.704,1,0.0629,0.868,0.00592,0.0783,0.645,173.946,4
spotify:track:6kMpSSi9VNSD84Fgx888RF,ดาว,Back To The Bakery Vol. 2,SCRUBB,2024-10-18,270375,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Sony Music Entertainment Thailand,0.44,0.541,9,-7.534,1,0.0365,0.664,0.0483,0.223,0.335,156.56,4
spotify:track:1zbuNx8aZ9xesAjy4ZDvH4,เข้ากันดี,Mood,SCRUBB,2007-06-21,231440,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Black Sheep,0.778,0.806,7,-4.155,1,0.0427,0.708,0,0.0629,0.82,126.031,4
spotify:track:4BoGFJUkeQ67PvkIfHhT65,ทุกอย่าง,SSSSS..!,SCRUBB,2003-08-22,256133,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Black Sheep,0.579,0.913,9,-4.21,1,0.0608,0.107,0.0000027,0.0681,0.483,105.879,4
spotify:track:2SewBThepvNfjZ6fyBhGYT,คู่กัน (Soulmate),Club,SCRUBB,2005-06-21,266893,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Black Sheep,0.482,0.584,4,-5.348,1,0.037,0.424,0.000237,0.0761,0.787,109.975,4
spotify:track:2qix3Q8yV16k9D9YI5fjmQ,เธอหมุนรอบฉัน ฉันหมุนรอบเธอ,ชุดเล็ก,SCRUBB,2008-09-26,231626,52,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Scrubb,0.777,0.464,1,-6.503,0,0.0445,0.163,0,0.0965,0.734,114.032,4
spotify:track:6ezEwX2eZRZlioqYaUPOKX,รอยยิ้ม,clean,SCRUBB,2013-12-18,258401,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,0.701,0.488,9,-9.948,1,0.0258,0.299,0.00000111,0.15,0.625,96.989,4
spotify:track:4r3UvwePMdXPJrqFautgTq,ใกล้,Club,SCRUBB,2005-06-21,257640,56,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Black Sheep,0.697,0.826,9,-5.109,1,0.0394,0.352,0.0000177,0.122,0.756,130.03,4
spotify:track:0RLhtEt50QUwKXNwKI4dSJ,Leathers,Koi No Yokan,Deftones,2012-11-09,248893,61,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.28,0.861,10,-4.6,1,0.0647,0.0000561,0.0977,0.0798,0.0597,157.904,4
spotify:track:3hb4W4FUPjyWUbYY2Sfih5,976-EVIL,Diamond Eyes,Deftones,2010-04-30,272560,64,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.25,0.783,0,-5.47,1,0.0327,0.00000271,0.821,0.184,0.226,78.717,4
spotify:track:6Q7POvDeFGVFDYPmz7huYP,Rocket Skates,Diamond Eyes,Deftones,2010-04-30,254120,59,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.129,0.951,4,-4.922,1,0.117,0.00000157,0.88,0.0854,0.203,76.343,4
spotify:track:6nmDEbjMZru5j55HIkX2yZ,Diamond Eyes,Diamond Eyes,Deftones,2010-04-30,188266,69,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.331,0.845,8,-4.876,1,0.0551,0.000109,0.000212,0.0758,0.468,153.484,3
spotify:track:7IoK6jZBxY7NMoQPoPXZCF,Passenger,White Pony,Deftones,2000,368666,70,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.345,0.797,0,-6.152,1,0.0551,0.00188,0.0668,0.145,0.223,117.987,4
spotify:track:0Qrb3L8JgreLBW8g4qyan9,Back to School (Mini Maggit),White Pony,Deftones,2000,237360,64,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.3,0.986,8,-3.022,1,0.107,0.000386,0.000136,0.0924,0.256,85.117,4
spotify:track:0FpYnuKYFJXHAmHbS1CycY,Feiticeira,White Pony,Deftones,2000,189760,60,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.196,0.97,8,-4.692,1,0.26,0.000404,0.0631,0.288,0.114,153.186,4
spotify:track:6HgrJfzfj9WRBABdussy8z,Rx Queen,White Pony,Deftones,2000,268026,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.571,0.919,10,-6.596,1,0.0457,0.000106,0.274,0.171,0.548,143.155,4
spotify:track:3jnYlchDDAiLzfkPPy12ig,Elite,White Pony,Deftones,2000,241800,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Rhino,0.46,0.992,5,-3.298,0,0.0818,0.000638,0.866,0.321,0.206,90.877,4
spotify:track:7iiULg8Kmbnh1vWbh9rnBA,Lotion,Around the Fur,Deftones,1997-10-27,237733,63,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.382,0.985,1,-4.002,1,0.206,0.00000849,0.0061,0.362,0.206,103.119,4
spotify:track:3Fwe3XoPOiyWUPYdBKMTqV,Around the Fur,Around the Fur,Deftones,1997-10-27,211733,70,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.449,0.87,5,-4.241,0,0.112,0.0000194,0.0411,0.0797,0.229,79.952,4
spotify:track:7Ca5yTC81P0AtRnNKHKzwJ,Rickets,Around the Fur,Deftones,1997-10-27,162866,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.441,0.985,8,-6.585,1,0.221,0.0000482,0.0575,0.0474,0.24,96.59,4
spotify:track:28q0pUwcJRS2tGZsYH6xL5,Lhabia,Around the Fur,Deftones,1997-10-27,251173,63,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.382,0.988,8,-5.029,1,0.233,0.0000434,0.889,0.303,0.151,150.757,4
spotify:track:4E1bQnmjQbremnUwHI37qj,ลึก ลึก (Deep),clean,SCRUBB,2013-12-18,243749,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,0.718,0.717,4,-6.701,1,0.0487,0.256,0.0000105,0.11,0.614,128.045,4
